	2.1116563491837e-01	2.1116794708734e-01	2.1119414141609e-01	2.1122696401106e-01	2.1130236045309e-01	2.1133843351191e-01	2.1136506656268e-01	2.1146544701143e-01	2.1236486322428e-01	2.1690196313398e-01	2.2352903804325e-01	2.3277333618387e-01	2.4761270196395e-01	2.6632039813466e-01	2.8127294265677e-01	2.9763767745809e-01	3.1327178743541e-01	3.3907085346416e-01	3.6301244133304e-01	3.8240271680676e-01	4.0284005779902e-01	4.2680851129136e-01	4.4876837115591e-01	4.7284146868259e-01	4.9338309748257e-01	5.2629274166155e-01	5.4336052319801e-01	5.5820133793515e-01	5.7731999737994e-01	6.0297017674938e-01	6.2481759540824e-01	6.4455242946481e-01	6.6081884693126e-01	6.8477110004758e-01	6.9628531894032e-01	7.1158502139949e-01	7.3370208614516e-01	7.5175137211083e-01	7.6056432502470e-01	7.6922964222968e-01	7.7851672740235e-01	7.9107785617476e-01	7.9339097093832e-01	7.9371906487177e-01	7.9377067654767e-01	7.9314138487503e-01	7.9242842648028e-01	7.9215052612275e-01	7.9175187728651e-01	7.9136359323299e-01	7.9283997959213e-01	7.9204076602017e-01	7.9229192806417e-01	7.9291681802864e-01	7.9287961252133e-01	7.9266514589822e-01	7.9237868592059e-01	7.9208116409415e-01	7.9197398618782e-01	7.9197094534086e-01	7.9213127556510e-01	7.9218142495185e-01	7.9196322425872e-01	7.9165871849313e-01	7.9143375659528e-01	7.9142428133602e-01	7.9141946532040e-01	2.5897727199750e-01	2.5901936972894e-01	2.5898541237181e-01	2.5899924421341e-01	2.5897094532239e-01	2.5892089162828e-01	2.5873884838270e-01	2.5875040973924e-01	2.5873625442967e-01	2.5871967122723e-01	2.5867592682291e-01	2.5898169342347e-01	2.6377481024446e-01	2.7004003669161e-01	2.8474313260927e-01	2.9510373296163e-01	3.1714584688776e-01	3.3377783687033e-01	3.5849563354986e-01	3.8580608002309e-01	4.0657733511797e-01	4.3958818199448e-01	4.5757326328916e-01	4.6397318016431e-01	4.6938072029872e-01	4.7247415379517e-01	4.7668308530281e-01	4.8060821746416e-01	4.8223407094221e-01	4.8131883497157e-01	4.7669645537721e-01	4.7237611246584e-01	4.6853403067075e-01	4.6153670994881e-01	4.5596910227451e-01	4.5017464967224e-01	4.4578202453265e-01	4.3696101774540e-01	4.3085072677127e-01	4.2687702348242e-01	4.2649735268809e-01	4.2936693178051e-01	4.3249068241708e-01	4.3646115159673e-01	4.3782765911018e-01	4.3688460320062e-01	4.3771284822437e-01	4.3918117474436e-01	4.3951709112478e-01	4.4035609582207e-01	4.4066855899111e-01	4.3920324574939e-01	4.3830397658081e-01	4.3677067586356e-01	4.3663211525307e-01	4.3640864207994e-01	4.3622436546953e-01	4.3594944660798e-01	4.3531820264857e-01	4.3505136126459e-01	4.3497984463697e-01	4.3483497606654e-01	4.3455654433411e-01	4.3452035724279e-01	4.3448350981823e-01	4.3442396183337e-01	4.3452880188075e-01	4.3492057218174e-01	4.3485886176477e-01	4.3482762294060e-01	4.3458868182498e-01	4.3364883169095e-01	4.3085622172787e-01	4.3052593564322e-01	4.3055835340473e-01	4.3058704429654e-01	2.3010752605859e-01	2.3011078793218e-01	2.3012070147044e-01	2.3018977648244e-01	2.3019969003092e-01	2.3021510336775e-01	2.3022827881311e-01	2.3023473027367e-01	2.3029069396718e-01	2.3037537706861e-01	2.3043127696444e-01	2.3044445246030e-01	2.3108046135634e-01	2.3220624850577e-01	2.3421323538601e-01	2.3697433729648e-01	2.4223380242813e-01	2.4783930204740e-01	2.5787821225967e-01	2.7862784164039e-01	3.0490240256380e-01	3.2310207587091e-01	3.4719197003620e-01	3.6847061593919e-01	3.9809256517046e-01	4.2309335616030e-01	4.4852248976112e-01	4.6846267470422e-01	4.9313936329930e-01	5.0522990071488e-01	5.1780716065068e-01	5.3195880443142e-01	5.3961221263121e-01	5.4487137866525e-01	5.5136997119707e-01	5.5605991701647e-01	5.5823915572069e-01	5.5994483522559e-01	5.6067891887838e-01	5.6249965940186e-01	5.6410659883967e-01	5.6502113862620e-01	5.6545090417863e-01	5.6590945510669e-01	5.6591338680517e-01	5.6590671848249e-01	5.6620880384581e-01	5.6665382849369e-01	5.6668026014269e-01	5.6681890691205e-01	5.6715226690961e-01	5.6725404941978e-01	5.6770398874184e-01	5.6823166575919e-01	5.6845239292079e-01	5.6874654904024e-01	5.6886590634487e-01	5.6890514508286e-01	5.6893187662926e-01	5.6905230288727e-01	5.6906178903104e-01	5.6906187693018e-01	5.6909020942948e-01	5.6909242387061e-01	5.6908702679737e-01	5.6880386872517e-01	5.6878797312194e-01	5.6878144691756e-01	5.6875898334782e-01	5.6875091928340e-01	2.2959772088743e-01	2.2958787770866e-01	2.2956820307901e-01	2.2956328437474e-01	2.2955570706350e-01	2.2954833189738e-01	2.2955493550068e-01	2.2959455707895e-01	2.2959782681766e-01	2.2966505437355e-01	2.2977944911468e-01	2.3034055588832e-01	2.3237076341186e-01	2.3517522618007e-01	2.3992370623530e-01	2.4509949398979e-01	2.5588850098975e-01	2.6264810441634e-01	2.6851131527054e-01	2.7588760807960e-01	2.8394518889667e-01	2.9889406827633e-01	3.1077524153301e-01	3.2471265968461e-01	3.5270259123635e-01	3.7156742967184e-01	3.9144197429293e-01	4.0891027212052e-01	4.3972223532253e-01	4.7174994371353e-01	4.8895690474450e-01	5.0416721174805e-01	5.2937585734071e-01	5.4297206287792e-01	5.5410391677780e-01	5.7426159168224e-01	5.9764243720970e-01	6.1092670699665e-01	6.2487027059750e-01	6.4842568572313e-01	6.6753606575291e-01	6.8709512451437e-01	6.9240575213692e-01	6.9681236662199e-01	7.0395494029060e-01	7.0537221534919e-01	7.0787239746320e-01	7.1196372521087e-01	7.1284927075310e-01	7.1292987892880e-01	7.1301658345797e-01	7.1271857095955e-01	7.1200758672862e-01	7.1078082887435e-01	7.1039073885808e-01	7.0983216336702e-01	7.0762284294944e-01	7.0608426583973e-01	7.0544686228801e-01	7.0480706546844e-01	7.0415495225309e-01	7.0386544511018e-01	7.0361523406752e-01	7.0320514329718e-01	7.0287775652061e-01	7.0313548529309e-01	7.0310884159473e-01	7.0304201412318e-01	7.0303954427989e-01	7.0295270429198e-01	7.0295083682360e-01	2.4581567026758e-01	2.4583075140926e-01	2.4580983097362e-01	2.4578799887998e-01	2.4578314920987e-01	2.4575647270139e-01	2.4566188293369e-01	2.4565578932506e-01	2.4566483519844e-01	2.4576135185447e-01	2.4684565977300e-01	2.5031799803115e-01	2.5549833336234e-01	2.6295935111343e-01	2.7783952282102e-01	2.8476525484805e-01	2.9265419440647e-01	3.1327427236274e-01	3.3296453812336e-01	3.4873512341975e-01	3.7009225585785e-01	3.9011779168651e-01	4.2144872368040e-01	4.3810842107197e-01	4.5429994724669e-01	4.9080691106495e-01	5.1560314845453e-01	5.3351868629739e-01	5.5502858263936e-01	5.7122703539539e-01	5.9157763466748e-01	6.0980771625185e-01	6.2293329378580e-01	6.3478751964054e-01	6.5407942063905e-01	6.6320207340573e-01	6.7147688679879e-01	6.8156046882518e-01	6.8839238365853e-01	6.8943460982874e-01	6.9079317097606e-01	6.9231178246600e-01	6.9229177112118e-01	6.9219739723895e-01	6.9206195730862e-01	6.9204374296935e-01	6.9201934839970e-01	6.9191630305784e-01	6.9189428563986e-01	6.9188615115365e-01	6.9183810410818e-01	6.9201411809328e-01	6.9218974186527e-01	6.9254944422558e-01	6.9259539120730e-01	6.9265732725653e-01	6.9259317192030e-01	6.9258687836140e-01	6.9258582385948e-01	6.9262077622203e-01	6.9278687145172e-01	6.9292401740454e-01	6.9304019025947e-01	2.4251393510846e-01	2.4253152804082e-01	2.4255498319743e-01	2.4263903247325e-01	2.4264294195450e-01	2.4270353311009e-01	2.4290827238374e-01	2.4290685220539e-01	2.4291271496505e-01	2.4371233227632e-01	2.4456481076447e-01	2.4656698222957e-01	2.5125338464145e-01	2.5539285606943e-01	2.6039301912994e-01	2.6691698218867e-01	2.7133914087532e-01	2.7561785560434e-01	2.9185383990402e-01	3.0958193704849e-01	3.3411030790497e-01	3.5718873471700e-01	3.9694928065892e-01	4.2078764810428e-01	4.3133522276139e-01	4.5733289569284e-01	4.6930258421124e-01	4.7334543892442e-01	4.7527895354650e-01	4.7134003286475e-01	4.7060999056132e-01	4.7231051138418e-01	4.8165511636222e-01	4.9191620514480e-01	5.0758704144631e-01	5.2454888838739e-01	5.4577335171166e-01	5.5676931502069e-01	5.6993186725841e-01	5.8564903951654e-01	5.9979585189897e-01	6.0852397689706e-01	6.1546870947391e-01	6.2150650132480e-01	6.2594319682249e-01	6.2587325143292e-01	6.2518235274849e-01	6.2372859410592e-01	6.2187318230591e-01	6.2060307221385e-01	6.1894882972263e-01	6.1832860779102e-01	6.1791745230305e-01	6.1762749558525e-01	6.1673886650551e-01	6.1576390379765e-01	6.1543265203683e-01	6.1536433885518e-01	6.1527522161789e-01	6.1495832880089e-01	6.1459179607407e-01	6.1458347554190e-01	6.1432338824571e-01	6.1374010694850e-01	6.1327590491427e-01	6.1293533215982e-01	6.1295571146256e-01	6.1294692040189e-01	6.1287530945911e-01	6.1286773355626e-01	2.3790465194331e-01	2.3793789605356e-01	2.3845526182230e-01	2.3963728438314e-01	2.4281291485858e-01	2.5211059546807e-01	2.6315441640428e-01	2.7686416050635e-01	2.8784262425958e-01	2.9500109190019e-01	3.0463499410313e-01	3.2242946146362e-01	3.3475688492710e-01	3.6441752489845e-01	3.8948825842379e-01	4.1325804837391e-01	4.4110767475151e-01	4.5630357465463e-01	4.7079451572794e-01	4.8898424026244e-01	4.9812230579446e-01	5.1458109972888e-01	5.2996408057693e-01	5.4903977784626e-01	5.6078748600801e-01	5.6763985192715e-01	5.7351325796908e-01	5.8432779575629e-01	5.9200449416446e-01	6.0749554659559e-01	6.2504806101754e-01	6.4425373722681e-01	6.6986193141602e-01	6.8385853908345e-01	6.9727603966119e-01	7.1219558662358e-01	7.2664989167523e-01	7.2885547361077e-01	7.2887682893333e-01	7.2951862313750e-01	7.2923801137334e-01	7.2824776175601e-01	7.2714262490959e-01	7.2658030677304e-01	7.2626851677610e-01	7.2529168458212e-01	7.2476109446340e-01	7.2397097648828e-01	7.2361580169469e-01	7.2336492005649e-01	7.2302397114352e-01	7.2185030652658e-01	7.2150705927406e-01	7.2142260660789e-01	7.2144756379078e-01	7.2195964466611e-01	7.2187571752013e-01	7.2181028002012e-01	7.2174003334740e-01	7.2124684215947e-01	7.2119785630884e-01	2.2876267947325e-01	2.2879566859567e-01	2.2880888992399e-01	2.2890464839907e-01	2.2892775369163e-01	2.2893109112375e-01	2.2897562473320e-01	2.2944004297261e-01	2.3339368586883e-01	2.4457856858602e-01	2.5881285393952e-01	2.7517431292355e-01	2.8850366090326e-01	3.1007673980665e-01	3.3182627559726e-01	3.5816151572413e-01	3.8031058518853e-01	4.1263402613048e-01	4.2939692392996e-01	4.4520136665012e-01	4.8285789870196e-01	5.0377902980718e-01	5.1371840423516e-01	5.2220661563439e-01	5.2862354214789e-01	5.3620680842831e-01	5.3824623638891e-01	5.3984827245987e-01	5.5090698468636e-01	5.5242258272716e-01	5.5045713428520e-01	5.4935088351558e-01	5.4953000915580e-01	5.4986346170592e-01	5.5007373654197e-01	5.4999735455233e-01	5.5034928315702e-01	5.5042153401197e-01	5.5049789862561e-01	5.5052556277791e-01	5.5053614251155e-01	5.5055922923285e-01	5.5055904719307e-01	5.5057094650809e-01	5.5058455239524e-01	5.5059690758417e-01	5.5059919483885e-01	5.5066313507301e-01	5.5066577215322e-01	5.5066841898672e-01	5.5069898715361e-01	5.5069986136803e-01	5.5071615020487e-01	2.1116563491837e-01	2.1116794708734e-01	2.1119414141609e-01	2.1122696401106e-01	2.1130236045309e-01	2.1133843351191e-01	2.1136506656268e-01	2.1146544701143e-01	2.1236486322428e-01	2.1690196313398e-01	2.2352903804325e-01	2.3277333618387e-01	2.4761270196395e-01	2.6632039813466e-01	2.8127294265677e-01	2.9763767745809e-01	3.1327178743541e-01	3.3907085346416e-01	3.6301244133304e-01	3.8240271680676e-01	4.0284005779902e-01	4.2680851129136e-01	4.4876837115591e-01	4.7284146868259e-01	4.9338309748257e-01	5.2629274166155e-01	5.4336052319801e-01	5.5820133793515e-01	5.7731999737994e-01	6.0297017674938e-01	6.2481759540824e-01	6.4455242946481e-01	6.6081884693126e-01	6.8477110004758e-01	6.9628531894032e-01	7.1158502139949e-01	7.3370208614516e-01	7.5175137211083e-01	7.6056432502470e-01	7.6922964222968e-01	7.7851672740235e-01	7.9107785617476e-01	7.9339097093832e-01	7.9371906487177e-01	7.9377067654767e-01	7.9314138487503e-01	7.9242842648028e-01	7.9215052612275e-01	7.9175187728651e-01	7.9136359323299e-01	7.9283997959213e-01	7.9204076602017e-01	7.9229192806417e-01	7.9291681802864e-01	7.9287961252133e-01	7.9266514589822e-01	7.9237868592059e-01	7.9208116409415e-01	7.9197398618782e-01	7.9197094534086e-01	7.9213127556510e-01	7.9218142495185e-01	7.9196322425872e-01	7.9165871849313e-01	7.9143375659528e-01	7.9142428133602e-01	7.9141946532040e-01	2.5897727199750e-01	2.5901936972894e-01	2.5898541237181e-01	2.5899924421341e-01	2.5897094532239e-01	2.5892089162828e-01	2.5873884838270e-01	2.5875040973924e-01	2.5873625442967e-01	2.5871967122723e-01	2.5867592682291e-01	2.5898169342347e-01	2.6377481024446e-01	2.7004003669161e-01	2.8474313260927e-01	2.9510373296163e-01	3.1714584688776e-01	3.3377783687033e-01	3.5849563354986e-01	3.8580608002309e-01	4.0657733511797e-01	4.3958818199448e-01	4.5757326328916e-01	4.6397318016431e-01	4.6938072029872e-01	4.7247415379517e-01	4.7668308530281e-01	4.8060821746416e-01	4.8223407094221e-01	4.8131883497157e-01	4.7669645537721e-01	4.7237611246584e-01	4.6853403067075e-01	4.6153670994881e-01	4.5596910227451e-01	4.5017464967224e-01	4.4578202453265e-01	4.3696101774540e-01	4.3085072677127e-01	4.2687702348242e-01	4.2649735268809e-01	4.2936693178051e-01	4.3249068241708e-01	4.3646115159673e-01	4.3782765911018e-01	4.3688460320062e-01	4.3771284822437e-01	4.3918117474436e-01	4.3951709112478e-01	4.4035609582207e-01	4.4066855899111e-01	4.3920324574939e-01	4.3830397658081e-01	4.3677067586356e-01	4.3663211525307e-01	4.3640864207994e-01	4.3622436546953e-01	4.3594944660798e-01	4.3531820264857e-01	4.3505136126459e-01	4.3497984463697e-01	4.3483497606654e-01	4.3455654433411e-01	4.3452035724279e-01	4.3448350981823e-01	4.3442396183337e-01	4.3452880188075e-01	4.3492057218174e-01	4.3485886176477e-01	4.3482762294060e-01	4.3458868182498e-01	4.3364883169095e-01	4.3085622172787e-01	4.3052593564322e-01	4.3055835340473e-01	4.3058704429654e-01	2.3010752605859e-01	2.3011078793218e-01	2.3012070147044e-01	2.3018977648244e-01	2.3019969003092e-01	2.3021510336775e-01	2.3022827881311e-01	2.3023473027367e-01	2.3029069396718e-01	2.3037537706861e-01	2.3043127696444e-01	2.3044445246030e-01	2.3108046135634e-01	2.3220624850577e-01	2.3421323538601e-01	2.3697433729648e-01	2.4223380242813e-01	2.4783930204740e-01	2.5787821225967e-01	2.7862784164039e-01	3.0490240256380e-01	3.2310207587091e-01	3.4719197003620e-01	3.6847061593919e-01	3.9809256517046e-01	4.2309335616030e-01	4.4852248976112e-01	4.6846267470422e-01	4.9313936329930e-01	5.0522990071488e-01	5.1780716065068e-01	5.3195880443142e-01	5.3961221263121e-01	5.4487137866525e-01	5.5136997119707e-01	5.5605991701647e-01	5.5823915572069e-01	5.5994483522559e-01	5.6067891887838e-01	5.6249965940186e-01	5.6410659883967e-01	5.6502113862620e-01	5.6545090417863e-01	5.6590945510669e-01	5.6591338680517e-01	5.6590671848249e-01	5.6620880384581e-01	5.6665382849369e-01	5.6668026014269e-01	5.6681890691205e-01	5.6715226690961e-01	5.6725404941978e-01	5.6770398874184e-01	5.6823166575919e-01	5.6845239292079e-01	5.6874654904024e-01	5.6886590634487e-01	5.6890514508286e-01	5.6893187662926e-01	5.6905230288727e-01	5.6906178903104e-01	5.6906187693018e-01	5.6909020942948e-01	5.6909242387061e-01	5.6908702679737e-01	5.6880386872517e-01	5.6878797312194e-01	5.6878144691756e-01	5.6875898334782e-01	5.6875091928340e-01	2.2959772088743e-01	2.2958787770866e-01	2.2956820307901e-01	2.2956328437474e-01	2.2955570706350e-01	2.2954833189738e-01	2.2955493550068e-01	2.2959455707895e-01	2.2959782681766e-01	2.2966505437355e-01	2.2977944911468e-01	2.3034055588832e-01	2.3237076341186e-01	2.3517522618007e-01	2.3992370623530e-01	2.4509949398979e-01	2.5588850098975e-01	2.6264810441634e-01	2.6851131527054e-01	2.7588760807960e-01	2.8394518889667e-01	2.9889406827633e-01	3.1077524153301e-01	3.2471265968461e-01	3.5270259123635e-01	3.7156742967184e-01	3.9144197429293e-01	4.0891027212052e-01	4.3972223532253e-01	4.7174994371353e-01	4.8895690474450e-01	5.0416721174805e-01	5.2937585734071e-01	5.4297206287792e-01	5.5410391677780e-01	5.7426159168224e-01	5.9764243720970e-01	6.1092670699665e-01	6.2487027059750e-01	6.4842568572313e-01	6.6753606575291e-01	6.8709512451437e-01	6.9240575213692e-01	6.9681236662199e-01	7.0395494029060e-01	7.0537221534919e-01	7.0787239746320e-01	7.1196372521087e-01	7.1284927075310e-01	7.1292987892880e-01	7.1301658345797e-01	7.1271857095955e-01	7.1200758672862e-01	7.1078082887435e-01	7.1039073885808e-01	7.0983216336702e-01	7.0762284294944e-01	7.0608426583973e-01	7.0544686228801e-01	7.0480706546844e-01	7.0415495225309e-01	7.0386544511018e-01	7.0361523406752e-01	7.0320514329718e-01	7.0287775652061e-01	7.0313548529309e-01	7.0310884159473e-01	7.0304201412318e-01	7.0303954427989e-01	7.0295270429198e-01	7.0295083682360e-01	2.4581567026758e-01	2.4583075140926e-01	2.4580983097362e-01	2.4578799887998e-01	2.4578314920987e-01	2.4575647270139e-01	2.4566188293369e-01	2.4565578932506e-01	2.4566483519844e-01	2.4576135185447e-01	2.4684565977300e-01	2.5031799803115e-01	2.5549833336234e-01	2.6295935111343e-01	2.7783952282102e-01	2.8476525484805e-01	2.9265419440647e-01	3.1327427236274e-01	3.3296453812336e-01	3.4873512341975e-01	3.7009225585785e-01	3.9011779168651e-01	4.2144872368040e-01	4.3810842107197e-01	4.5429994724669e-01	4.9080691106495e-01	5.1560314845453e-01	5.3351868629739e-01	5.5502858263936e-01	5.7122703539539e-01	5.9157763466748e-01	6.0980771625185e-01	6.2293329378580e-01	6.3478751964054e-01	6.5407942063905e-01	6.6320207340573e-01	6.7147688679879e-01	6.8156046882518e-01	6.8839238365853e-01	6.8943460982874e-01	6.9079317097606e-01	6.9231178246600e-01	6.9229177112118e-01	6.9219739723895e-01	6.9206195730862e-01	6.9204374296935e-01	6.9201934839970e-01	6.9191630305784e-01	6.9189428563986e-01	6.9188615115365e-01	6.9183810410818e-01	6.9201411809328e-01	6.9218974186527e-01	6.9254944422558e-01	6.9259539120730e-01	6.9265732725653e-01	6.9259317192030e-01	6.9258687836140e-01	6.9258582385948e-01	6.9262077622203e-01	6.9278687145172e-01	6.9292401740454e-01	6.9304019025947e-01	2.4251393510846e-01	2.4253152804082e-01	2.4255498319743e-01	2.4263903247325e-01	2.4264294195450e-01	2.4270353311009e-01	2.4290827238374e-01	2.4290685220539e-01	2.4291271496505e-01	2.4371233227632e-01	2.4456481076447e-01	2.4656698222957e-01	2.5125338464145e-01	2.5539285606943e-01	2.6039301912994e-01	2.6691698218867e-01	2.7133914087532e-01	2.7561785560434e-01	2.9185383990402e-01	3.0958193704849e-01	3.3411030790497e-01	3.5718873471700e-01	3.9694928065892e-01	4.2078764810428e-01	4.3133522276139e-01	4.5733289569284e-01	4.6930258421124e-01	4.7334543892442e-01	4.7527895354650e-01	4.7134003286475e-01	4.7060999056132e-01	4.7231051138418e-01	4.8165511636222e-01	4.9191620514480e-01	5.0758704144631e-01	5.2454888838739e-01	5.4577335171166e-01	5.5676931502069e-01	5.6993186725841e-01	5.8564903951654e-01	5.9979585189897e-01	6.0852397689706e-01	6.1546870947391e-01	6.2150650132480e-01	6.2594319682249e-01	6.2587325143292e-01	6.2518235274849e-01	6.2372859410592e-01	6.2187318230591e-01	6.2060307221385e-01	6.1894882972263e-01	6.1832860779102e-01	6.1791745230305e-01	6.1762749558525e-01	6.1673886650551e-01	6.1576390379765e-01	6.1543265203683e-01	6.1536433885518e-01	6.1527522161789e-01	6.1495832880089e-01	6.1459179607407e-01	6.1458347554190e-01	6.1432338824571e-01	6.1374010694850e-01	6.1327590491427e-01	6.1293533215982e-01	6.1295571146256e-01	6.1294692040189e-01	6.1287530945911e-01	6.1286773355626e-01	2.3790465194331e-01	2.3793789605356e-01	2.3845526182230e-01	2.3963728438314e-01	2.4281291485858e-01	2.5211059546807e-01	2.6315441640428e-01	2.7686416050635e-01	2.8784262425958e-01	2.9500109190019e-01	3.0463499410313e-01	3.2242946146362e-01	3.3475688492710e-01	3.6441752489845e-01	3.8948825842379e-01	4.1325804837391e-01	4.4110767475151e-01	4.5630357465463e-01	4.7079451572794e-01	4.8898424026244e-01	4.9812230579446e-01	5.1458109972888e-01	5.2996408057693e-01	5.4903977784626e-01	5.6078748600801e-01	5.6763985192715e-01	5.7351325796908e-01	5.8432779575629e-01	5.9200449416446e-01	6.0749554659559e-01	6.2504806101754e-01	6.4425373722681e-01	6.6986193141602e-01	6.8385853908345e-01	6.9727603966119e-01	7.1219558662358e-01	7.2664989167523e-01	7.2885547361077e-01	7.2887682893333e-01	7.2951862313750e-01	7.2923801137334e-01	7.2824776175601e-01	7.2714262490959e-01	7.2658030677304e-01	7.2626851677610e-01	7.2529168458212e-01	7.2476109446340e-01	7.2397097648828e-01	7.2361580169469e-01	7.2336492005649e-01	7.2302397114352e-01	7.2185030652658e-01	7.2150705927406e-01	7.2142260660789e-01	7.2144756379078e-01	7.2195964466611e-01	7.2187571752013e-01	7.2181028002012e-01	7.2174003334740e-01	7.2124684215947e-01	7.2119785630884e-01	2.2876267947325e-01	2.2879566859567e-01	2.2880888992399e-01	2.2890464839907e-01	2.2892775369163e-01	2.2893109112375e-01	2.2897562473320e-01	2.2944004297261e-01	2.3339368586883e-01	2.4457856858602e-01	2.5881285393952e-01	2.7517431292355e-01	2.8850366090326e-01	3.1007673980665e-01	3.3182627559726e-01	3.5816151572413e-01	3.8031058518853e-01	4.1263402613048e-01	4.2939692392996e-01	4.4520136665012e-01	4.8285789870196e-01	5.0377902980718e-01	5.1371840423516e-01	5.2220661563439e-01	5.2862354214789e-01	5.3620680842831e-01	5.3824623638891e-01	5.3984827245987e-01	5.5090698468636e-01	5.5242258272716e-01	5.5045713428520e-01	5.4935088351558e-01	5.4953000915580e-01	5.4986346170592e-01	5.5007373654197e-01	5.4999735455233e-01	5.5034928315702e-01	5.5042153401197e-01	5.5049789862561e-01	5.5052556277791e-01	5.5053614251155e-01	5.5055922923285e-01	5.5055904719307e-01	5.5057094650809e-01	5.5058455239524e-01	5.5059690758417e-01	5.5059919483885e-01	5.5066313507301e-01	5.5066577215322e-01	5.5066841898672e-01	5.5069898715361e-01	5.5069986136803e-01	5.5071615020487e-01
